Dataset,Classifier,ACC,TPR,F1,Time to execute
2,Nearest Neighbors (KNN),0.9029787234042553,0.8684348166678614,0.8876208423591849,0.0508575439453125
2,Linear SVM,0.8493617021276595,0.8499430447242821,0.8341033242500349,0.2722663879394531
2,RBF SVM,0.9004255319148935,0.8434961763347782,0.8830777663461296,0.1585702896118164
2,Decision Tree,0.9063829787234043,0.8851001400460353,0.893954120071523,0.014958620071411133
2,Random Forest,0.8919148936170214,0.8723256377133108,0.8764990516130501,0.06582951545715332
2,Naive Bayes,0.8714893617021277,0.8707629561191592,0.856255151712211,0.013965606689453125
2,Gradient Boost,0.9217021276595745,0.8990040094424894,0.9107008055228896,0.37798237800598145
3,Nearest Neighbors (KNN),0.6920975866124115,0.3689392608685603,0.4216537002261143,3.5386745929718018
3,Linear SVM,0.7100254971953085,0.43814269535673833,0.4692343030832104,2.920192003250122
3,RBF SVM,0.09831723714473041,0.20010204081632654,0.12580852948280952,58.49724745750427
3,Decision Tree,0.8596103612276119,0.48323433563685947,0.521650269694826,0.13363909721374512
3,Random Forest,0.56385142940399,0.2992895278156563,0.35135484181162774,0.12265205383300781
3,Naive Bayes,0.8357865624577215,0.5649914484480089,0.5528403222086823,0.05286002159118652
3,Gradient Boost,0.9133804077469845,0.5321845748491922,0.5574569130046143,6.580746650695801
0,Nearest Neighbors (KNN),0.8580570182124537,0.8740520593855663,0.8651548422747796,305.0852460861206
0,Linear SVM,0.533261223053325,0.6443458574885402,0.5327179141797661,51.1036171913147
0,RBF SVM,0.5000856515096374,0.04249830106429216,0.08135852669769135,1226.703739643097
0,Decision Tree,0.90004448041453,0.9301521714989759,0.9064934703304353,1.6585454940795898
0,Random Forest,0.7951271200922159,0.9758331044990654,0.8322887093936491,0.696479082107544
0,Naive Bayes,0.7269617176436269,0.5253906151673232,0.6671679688248033,0.5724692344665527
0,Gradient Boost,0.9318174025560211,0.9384554805578119,0.934812043561773,108.91053676605225
1,Nearest Neighbors (KNN),0.9417163938135784,0.9208260420356871,0.9316926537939979,2.922682762145996
1,Linear SVM,0.6686369803862743,0.6742876660891305,0.6320380170549191,5.085781574249268
1,RBF SVM,0.8500039832567616,0.6778617256409565,0.7855870201487319,17.755527019500732
1,Decision Tree,0.9239495431543496,0.8651779369439712,0.9076495107605721,0.0638279914855957
1,Random Forest,0.884080405851489,0.77936532306613,0.853528574649151,0.12067794799804688
1,Naive Bayes,0.5983800857501956,0.9976741587406479,0.6827516139793071,0.03789925575256348
1,Gradient Boost,0.9451252141000509,0.9217222506004459,0.9356415167333296,3.8193588256835938
2,Nearest Neighbors (KNN),0.899664623151821,0.8599373480848211,0.8834264278056366,0.050863027572631836
2,Linear SVM,0.8367472051929319,0.8277727139384796,0.8168905913987622,0.2533223628997803
2,RBF SVM,0.9022106022358456,0.8409983147143695,0.8845780956928356,0.1625523567199707
2,Decision Tree,0.9149693472773169,0.8980204628997688,0.9035761222830055,0.014960527420043945
2,Random Forest,0.8835016227912009,0.8761996060682256,0.8697139721359199,0.06781959533691406
2,Naive Bayes,0.8699242697439595,0.8673772255947891,0.8543969750169287,0.013969182968139648
2,Gradient Boost,0.924309412188965,0.9055991594525665,0.9147047765124567,0.3670351505279541
3,Nearest Neighbors (KNN),0.688921832884097,0.36826530612244895,0.42037031656496104,3.4667205810546875
3,Linear SVM,0.37591378825880173,0.19129251700680275,0.225124912710164,3.0328924655914307
3,RBF SVM,0.0982628084380106,0.20010204081632654,0.12575557898595566,58.62782859802246
3,Decision Tree,0.8595021802703744,0.48328798185941046,0.5215472133353133,0.13763189315795898
3,Random Forest,0.6288534587725962,0.3825056689342404,0.4431658017503322,0.13364315032958984
3,Naive Bayes,0.8339297942532443,0.5607709750566894,0.5501620916284004,0.0508580207824707
3,Gradient Boost,0.9097039723589588,0.5296258503401361,0.555872849722965,6.5981574058532715
0,Nearest Neighbors (KNN),0.8580350088410984,0.8739822817117349,0.8651242811814089,304.8313066959381
0,Linear SVM,0.5132612437007502,0.5979926603545349,0.5024181111847981,50.17762589454651
0,RBF SVM,0.500222465015489,0.0427306213065911,0.08178631642136205,1225.3659427165985
0,Decision Tree,0.8999213722818314,0.9299161697116848,0.9063650824267079,1.6446011066436768
0,Random Forest,0.7981656718857166,0.9754356220634772,0.8343125623341905,0.6692123413085938
0,Naive Bayes,0.727140402511379,0.5257191538416188,0.6674448347404941,0.5934135913848877
0,Gradient Boost,0.9320546590513239,0.9388823074721298,0.9350518245607397,107.75358510017395
1,Nearest Neighbors (KNN),0.9422457252939933,0.9209936803224744,0.9322153210720991,2.968447208404541
1,Linear SVM,0.6460212596481496,0.6139828514150196,0.5801511503933013,5.051494836807251
1,RBF SVM,0.8481006113569716,0.6723871398635884,0.781328336156953,17.635883331298828
1,Decision Tree,0.9234611524931438,0.8640249284323958,0.9069922146752256,0.06582427024841309
1,Random Forest,0.855940265665015,0.7152650504357486,0.808844225000415,0.12165999412536621
1,Naive Bayes,0.5982319678534983,0.9978823011259543,0.6826300340433097,0.05186200141906738
1,Gradient Boost,0.9451966869490939,0.9229498893619571,0.9357771059719603,3.702101469039917
2,Nearest Neighbors (KNN),0.9050847457627118,0.8793350688131506,0.8916571005426281,0.05186939239501953
2,Linear SVM,0.8533898305084746,0.8462539415175756,0.8371241075382987,0.26129913330078125
2,RBF SVM,0.9076271186440679,0.8615028949189121,0.8931586110276456,0.16655373573303223
2,Decision Tree,0.9042372881355932,0.8928625073086757,0.8925058847742889,0.013961553573608398
2,Random Forest,0.8838983050847457,0.8785467999113873,0.871660606889809,0.06482577323913574
2,Naive Bayes,0.8686440677966101,0.8676337798855928,0.8548619380006738,0.013964414596557617
2,Gradient Boost,0.9262711864406779,0.9096709168584669,0.9167978860155852,0.3789863586425781
3,Nearest Neighbors (KNN),0.6908960442922708,0.3697881204107833,0.42171754144790236,3.479771375656128
3,Linear SVM,0.639058060756174,0.4974231332369327,0.4816065308837323,2.9790360927581787
3,RBF SVM,0.09831723714473041,0.20010204081632654,0.12580852948280952,58.55163812637329
3,Decision Tree,0.8590063378742624,0.48459062213074056,0.5226739087146872,0.1346454620361328
3,Random Forest,0.6404168010906556,0.36292230623254185,0.4238864987982202,0.14160895347595215
3,Naive Bayes,0.8331402657952524,0.5607927970632455,0.5497983486617466,0.05984139442443848
3,Gradient Boost,0.908997023592711,0.5289230672884933,0.5555238094981514,6.53684663772583
0,Nearest Neighbors (KNN),0.8581278268170648,0.8741526655622488,0.8652280151673457,304.72497940063477
0,Linear SVM,0.5770860176424341,0.5553711050269315,0.5133397530526184,51.314677238464355
0,RBF SVM,0.5369647979013558,0.42444347528926707,0.3354890866568552,1225.0028018951416
0,Decision Tree,0.9004739484037438,0.9342158280017394,0.9072363740064381,1.6116061210632324
0,Random Forest,0.7980393446025343,0.9757020322133989,0.8342649743822743,0.6791846752166748
0,Naive Bayes,0.7273427592098353,0.526191581536653,0.6678130062083067,0.5724689960479736
0,Gradient Boost,0.9312197491284129,0.9381680497412536,0.9342616982629808,107.83839988708496
1,Nearest Neighbors (KNN),0.9422651933701658,0.9208230778464668,0.9322718386001441,2.9072258472442627
1,Linear SVM,0.6291896869244935,0.6247181690435959,0.5940955587140153,5.054509878158569
1,RBF SVM,0.8488029465930019,0.6741948390531657,0.7829637204763786,17.613100290298462
1,Decision Tree,0.9195211786372008,0.859643639325736,0.902322007036154,0.06482720375061035
1,Random Forest,0.8847145488029465,0.7874716943009535,0.8530738777270264,0.13962578773498535
1,Naive Bayes,0.5990791896869244,0.9980892418189884,0.683187874703766,0.04188966751098633
1,Gradient Boost,0.9447513812154696,0.9210770078871716,0.9351717444877685,3.6651229858398438
2,Nearest Neighbors (KNN),0.8973963216732781,0.8690208748762078,0.883242367054326,0.053854942321777344
2,Linear SVM,0.8507609087630724,0.8500595849600572,0.8360167833531736,0.270277738571167
2,RBF SVM,0.9067111431662461,0.8572770943351351,0.8917779309389049,0.17453360557556152
2,Decision Tree,0.8948359177785792,0.891686739712268,0.8834964595806503,0.014960527420043945
2,Random Forest,0.8863505228993869,0.8856833651445658,0.8737980859572623,0.06383013725280762
2,Naive Bayes,0.8693977641543456,0.8650528947503977,0.854857773338475,0.012965202331542969
2,Gradient Boost,0.9253660295708619,0.9144317930564106,0.9163158650109203,0.3790130615234375
3,Nearest Neighbors (KNN),0.6908163265306122,0.36961502782931355,0.42207632843128423,3.4966681003570557
3,Linear SVM,0.4035714285714286,0.23196660482374765,0.28709370006031926,3.021921157836914
3,RBF SVM,0.0979591836734694,0.20010204081632654,0.12551547631647314,58.62794089317322
3,Decision Tree,0.8640816326530611,0.48035714285714287,0.5191705993986763,0.14760589599609375
3,Random Forest,0.6578571428571428,0.3983070500927644,0.4460423366681927,0.1266613006591797
3,Naive Bayes,0.833061224489796,0.5609461966604824,0.5493102988162721,0.05186104774475098
3,Gradient Boost,0.9128571428571428,0.5305751391465677,0.5567619209786467,6.558464527130127
0,Nearest Neighbors (KNN),0.8579005902985714,0.8738541161646445,0.8649977426629952,304.06438994407654
0,Linear SVM,0.4992214902900162,0.5459269540585108,0.4244320116049887,41.62458539009094
0,RBF SVM,0.5000598853623064,0.04246418406606829,0.08129315492073566,1227.3382213115692
0,Decision Tree,0.9004191975361451,0.9305103968783467,0.9068441193567243,1.6645472049713135
0,Random Forest,0.8033535802891606,0.9721134873118105,0.8376117929315312,0.6642229557037354
0,Naive Bayes,0.7271793994353665,0.5258000961493013,0.6675147073482673,0.5714719295501709
0,Gradient Boost,0.9320044486269141,0.9386217188561761,0.9349909764729578,108.64695453643799
1,Nearest Neighbors (KNN),0.9411513988597392,0.9197303364170205,0.9309449779190823,2.8955016136169434
1,Linear SVM,0.7725403845941775,0.7481864880928282,0.740345366211462,5.174685478210449
1,RBF SVM,0.8539364534848705,0.6873938912793656,0.792400138361444,17.727027893066406
1,Decision Tree,0.9200658606289333,0.8636422332887358,0.9033164037402883,0.06385445594787598
1,Random Forest,0.8888462344329616,0.7956297895855012,0.8608332655284953,0.12267327308654785
1,Naive Bayes,0.5983960680424106,0.9978808381405054,0.6827463872656369,0.03789854049682617
1,Gradient Boost,0.9442846987707544,0.9204158947175871,0.9346028344940599,3.6193220615386963
2,Nearest Neighbors (KNN),0.8979789384108073,0.8649870829116887,0.8833478061202109,0.05183744430541992
2,Linear SVM,0.842343013154629,0.8535134871351573,0.8300589344300106,0.2642936706542969
2,RBF SVM,0.8988121831010887,0.8479304030634452,0.8830557733904382,0.16356301307678223
2,Decision Tree,0.8920788568591993,0.8832725550335947,0.8800093452285488,0.01396322250366211
2,Random Forest,0.8735170017374039,0.842036097254965,0.8557019232210967,0.0638279914855957
2,Naive Bayes,0.8617310215225331,0.8588867630484478,0.8477306536445539,0.013961553573608398
2,Gradient Boost,0.9249618834875722,0.9056729076598613,0.915546964652108,0.375995397567749
3,Nearest Neighbors (KNN),0.6921202739127267,0.3711938045899242,0.42309557855715285,3.486727237701416
3,Linear SVM,0.6123372602483115,0.45951498349603614,0.4966143143458572,2.951345682144165
3,RBF SVM,0.09821519632840388,0.2,0.1256045519203414,58.42050361633301
3,Decision Tree,0.8594143450342913,0.4850211522945525,0.5231445490369693,0.13364434242248535
3,Random Forest,0.6926571719967947,0.45199633551553464,0.4976513530912211,0.12067723274230957
3,Naive Bayes,0.8342620383186421,0.5606231352004766,0.550127327419374,0.051863908767700195
3,Gradient Boost,0.9116493042908138,0.5311554960955589,0.5567484007252552,6.571425437927246
0,Nearest Neighbors (KNN),0.8578467903829038,0.8737805162041777,0.8649417373718876,304.4286494255066
0,Linear SVM,0.5199842934871112,0.5512731583034712,0.4685551685921265,50.82894682884216
0,RBF SVM,0.5001711332410371,0.04266616093060481,0.08166326680062783,1227.5088894367218
0,Decision Tree,0.9001780267623802,0.9307061317018837,0.9066542487710116,1.6805052757263184
0,Random Forest,0.804103469222806,0.974248879522324,0.8383409333504395,0.6901545524597168
0,Naive Bayes,0.7272772818756046,0.5260462942150436,0.6676907617054862,0.5634982585906982
0,Gradient Boost,0.9322428745817115,0.9390444851675399,0.9352304808505345,107.9563250541687
1,Nearest Neighbors (KNN),0.9410524467427237,0.918849468050451,0.9307352170800209,2.891268730163574
1,Linear SVM,0.6818955374419032,0.6732554576260716,0.6377241929484273,5.067214250564575
1,RBF SVM,0.8484839500768967,0.6728147535063614,0.7819884326878618,17.73757028579712
1,Decision Tree,0.9238356266642235,0.8649578335033805,0.9075206378565017,0.06781840324401855
1,Random Forest,0.8898487767346734,0.792172854428512,0.8610558199732183,0.12267208099365234
1,Naive Bayes,0.5990046680968705,0.9980975565734365,0.6831003338850897,0.03787660598754883
1,Gradient Boost,0.9445567428678554,0.9219402670304285,0.9350436576908076,3.6402676105499268
2,Nearest Neighbors (KNN),0.9042372881355932,0.8700730329337191,0.8896761121361132,0.05582928657531738
2,Linear SVM,0.8466101694915255,0.8793856715146504,0.8350140723311956,0.26628923416137695
2,RBF SVM,0.8991525423728813,0.8487923467832521,0.8824683615250853,0.16853594779968262
2,Decision Tree,0.9,0.8866528033539194,0.8862344739296416,0.01695394515991211
2,Random Forest,0.8720338983050848,0.8530395313198126,0.8553662151984585,0.07380247116088867
2,Naive Bayes,0.8635593220338984,0.8597943886988947,0.8481599197438904,0.01495981216430664
2,Gradient Boost,0.9220338983050848,0.8983798297150922,0.9104648760269006,0.3650224208831787
3,Nearest Neighbors (KNN),0.6902840595697739,0.36949399879808953,0.421108879636073,3.538111925125122
3,Linear SVM,0.6019354452642862,0.3948015436967429,0.42962740843793357,3.0618131160736084
3,RBF SVM,0.09831723714473041,0.20010204081632654,0.12580852948280952,59.25468182563782
3,Decision Tree,0.8577816919730665,0.48416998971331626,0.5219948030379328,0.13362526893615723
3,Random Forest,0.6223527667058665,0.33940100578235394,0.3921575480846111,0.12665987014770508
3,Naive Bayes,0.8337523545879341,0.5605214065947048,0.5499882947281791,0.05186176300048828
3,Gradient Boost,0.9126702328050037,0.5308968869896912,0.5568194414584519,6.588745355606079
0,Nearest Neighbors (KNN),0.8578639048781304,0.8739448763626104,0.8649778909590072,305.64569544792175
0,Linear SVM,0.564797818245144,0.7125586614005452,0.6193288927531021,50.49998760223389
0,RBF SVM,0.5002395765829085,0.042796865896324573,0.0819073344456097,1225.7374901771545
0,Decision Tree,0.899989809768089,0.930411584807873,0.90646866819657,1.636624813079834
0,Random Forest,0.7989185179043297,0.9757321364271838,0.834878962281867,0.7123401165008545
0,Naive Bayes,0.7272259486372494,0.5258837529862823,0.667580823694468,0.5644912719726562
0,Gradient Boost,0.9321059747228377,0.9388504413397168,0.935095221532246,107.7210636138916
1,Nearest Neighbors (KNN),0.9412523020257828,0.9206147753493834,0.9311387832617852,2.9288523197174072
1,Linear SVM,0.5888581952117865,0.5485946690277528,0.5303941500062431,5.045381784439087
1,RBF SVM,0.8525782688766114,0.6845235404377481,0.7915978783163615,17.79938554763794
1,Decision Tree,0.92292817679558,0.8630044230518543,0.9063051553449923,0.0638282299041748
1,Random Forest,0.8741252302025784,0.7613581784038784,0.837172716060184,0.12166500091552734
1,Naive Bayes,0.5991712707182321,0.9976718497785585,0.6831334829419766,0.0388946533203125
1,Gradient Boost,0.9443830570902394,0.9208925325723254,0.9347797492461307,3.614572525024414
2,Nearest Neighbors (KNN),0.8989145329967544,0.8665702524659047,0.8831959529463882,0.05785226821899414
2,Linear SVM,0.8038153624233683,0.8194662156227374,0.7893994937530173,0.26029038429260254
2,RBF SVM,0.8946736386584926,0.8413262448218971,0.8766988514842311,0.16156697273254395
2,Decision Tree,0.9014641182834474,0.8816410924758751,0.887737124975542,0.013948917388916016
2,Random Forest,0.8785358817165525,0.8571227385488255,0.8615127898600703,0.06482696533203125
2,Naive Bayes,0.8640966462315183,0.8615025365286234,0.8485768230158331,0.01396322250366211
2,Gradient Boost,0.9193076090876309,0.8996923073270899,0.9079831759391384,0.36003828048706055
3,Nearest Neighbors (KNN),0.6898401481959434,0.3700793650793651,0.4210872958929894,3.492694854736328
3,Linear SVM,0.5607218308026933,0.3553968253968254,0.42243458943557677,3.0308799743652344
3,RBF SVM,0.09816076762168406,0.2,0.12555160142348754,58.516929388046265
3,Decision Tree,0.8679673011478941,0.48328798185941046,0.5217424940323853,0.13364219665527344
3,Random Forest,0.5601864937713994,0.3291383219954649,0.3910147510235331,0.1266622543334961
3,Naive Bayes,0.8344398942646922,0.5613832199546486,0.5502481387045027,0.0528569221496582
3,Gradient Boost,0.9129683418497436,0.531031746031746,0.5567470747437471,6.626198053359985
0,Nearest Neighbors (KNN),0.8581205593586791,0.8741771959600255,0.8652192053493248,305.08971333503723
0,Linear SVM,0.5468651590920496,0.5288716655967883,0.48655810419651446,45.64195466041565
0,RBF SVM,0.5002395765829085,0.04279771937797572,0.08190499915086233,1227.3631834983826
0,Decision Tree,0.9002122440416056,0.9305057976894942,0.9066644552126322,1.647968053817749
0,Random Forest,0.7967456416227335,0.975170995569492,0.8332950113128416,0.6831865310668945
0,Naive Bayes,0.727174618326701,0.5257181140670143,0.6674698856032218,0.5674822330474854
0,Gradient Boost,0.9327561820789058,0.9393763656924159,0.9357118754022793,107.79586243629456
1,Nearest Neighbors (KNN),0.9419656225161237,0.9190462192679618,0.9316892037674869,2.9191946983337402
1,Linear SVM,0.6755673099190485,0.6814086706725602,0.6457116222131066,5.046230316162109
1,RBF SVM,0.8483687533560162,0.6719691568880685,0.7814209752253953,17.650740385055542
1,Decision Tree,0.919492549113418,0.8599654839953285,0.9023056763017342,0.0648193359375
1,Random Forest,0.8880793873366738,0.8077122813868272,0.8607437801324929,0.1206815242767334
1,Naive Bayes,0.5978265313826235,0.9976727832465608,0.6823181985376701,0.03789925575256348
1,Gradient Boost,0.9446391534822409,0.9229392951061733,0.9351780580942147,3.696549654006958
2,Nearest Neighbors (KNN),0.8975577486948438,0.8651044926323641,0.8826599577345494,0.06482505798339844
2,Linear SVM,0.8221626260459131,0.8474377066197134,0.8092216543861881,0.26928138732910156
2,RBF SVM,0.8907709361367374,0.8326569328461991,0.8717019439411251,0.1715714931488037
2,Decision Tree,0.9017878852892798,0.8889011732944843,0.889490317979614,0.013967275619506836
2,Random Forest,0.8696095258528211,0.8475268947916084,0.8526612091082244,0.06580662727355957
2,Naive Bayes,0.8628370163770294,0.860036929193009,0.8473291053618819,0.013937711715698242
2,Gradient Boost,0.9178788528927985,0.8946556678420821,0.9065275611294386,0.3690145015716553
3,Nearest Neighbors (KNN),0.6909755539135594,0.369312640118335,0.4213680610531547,3.509136438369751
3,Linear SVM,0.6076783502794284,0.3904272309150161,0.42521218628834523,3.035217523574829
3,RBF SVM,0.09831723714473041,0.20010204081632654,0.12580852948280952,58.701141595840454
3,Decision Tree,0.8617523337738972,0.48364249890216565,0.5221265601753621,0.13463997840881348
3,Random Forest,0.6200776363579598,0.35389835209281906,0.39454244887569834,0.12067866325378418
3,Naive Bayes,0.8341527646244626,0.5611138974276006,0.5502109259807201,0.05684924125671387
3,Gradient Boost,0.9175642893567423,0.5358704093188804,0.5602574142465795,6.755934238433838
